scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
finetuning,loss,all,all,41164,20552,20612,False,-3.62926125,calibration,0.494954,0.484705,0.503506,0.49164,0.001022,0.008466,0.042624,0.903648,0.950175,0.989812,0.498712,0.498752,0.500729,0.498087,0.525642,0.511494,-0.0025,-0.010093,0.335861,0.250735,3.468657,37.960546,,,,,
finetuning,loss,gender,G0,20595,10280,10315,False,-3.60947935,calibration,0.502462,0.489141,0.512312,0.49663,0.000195,0.007296,0.044261,0.899758,0.944741,0.988463,0.50556,0.505576,0.50085,0.504621,0.515175,0.509844,0.011154,0.004923,0.332111,0.243918,3.468631,37.913114,,,,,
finetuning,loss,gender,G1,20569,10272,10297,False,-3.50842414,calibration,0.487615,0.471249,0.499454,0.487012,0.001655,0.008567,0.040401,0.907934,0.953287,0.990774,0.493996,0.493909,0.500608,0.492281,0.422216,0.454565,-0.01231,-0.02477,0.339534,0.257912,3.468682,38.008037,,,,,
finetuning,loss,language,ar,10254,5102,5152,False,-3.76217325,calibration,0.472885,0.454042,0.489468,0.476587,0.0,0.008624,0.038612,0.907609,0.956716,0.989907,0.481276,0.481977,0.502438,0.483568,0.625833,0.545579,-0.037639,-0.05423,0.346908,0.27382,3.232603,35.099166,,,,,
finetuning,loss,language,en,10296,5145,5151,False,-3.80900755,calibration,0.482813,0.465981,0.499171,0.482512,0.001166,0.006414,0.039261,0.903514,0.950107,0.99107,0.484363,0.484384,0.500291,0.485172,0.521477,0.50267,-0.031317,-0.034374,0.341944,0.263913,3.691892,45.012159,,,,,
finetuning,loss,language,es,10311,5168,5143,False,-3.26274205,calibration,0.506511,0.488212,0.520367,0.505708,0.003096,0.008707,0.050116,0.897725,0.949446,0.990278,0.505868,0.50642,0.501212,0.513012,0.278444,0.360968,0.014427,0.013021,0.330094,0.24212,3.456596,35.387396,,,,,
finetuning,loss,language,pt,10303,5137,5166,False,-3.63007525,calibration,0.526743,0.497585,0.551122,0.51298,0.000195,0.006813,0.051976,0.872242,0.933024,0.983353,0.519849,0.520081,0.501407,0.515828,0.602686,0.555885,0.040721,0.053486,0.319977,0.231146,3.492574,36.336642,,,,,
finetuning,loss,variety,argentina,1210,621,589,False,-3.46867024,calibration,0.520566,0.48049,0.561564,0.550781,0.004831,0.019324,0.082126,0.893039,0.935484,0.991511,0.51157,0.5158,0.513223,0.536408,0.355878,0.42788,0.03333,0.041133,0.323187,0.245157,3.566041,39.173837,,,,,
finetuning,loss,variety,australia,1740,868,872,False,-4.1985394,calibration,0.464673,0.435409,0.507168,0.464019,0.002304,0.002304,0.024194,0.909404,0.956422,0.990826,0.489655,0.490569,0.501149,0.493598,0.888249,0.634568,-0.03112,-0.070654,0.351103,0.267385,3.657084,44.053582,,,,,
finetuning,loss,variety,brazil,5484,2705,2779,False,-3.45920451,calibration,0.547775,0.509034,0.571597,0.52869,0.0,0.008872,0.068392,0.867578,0.926952,0.978769,0.536287,0.535403,0.506747,0.534034,0.469871,0.499902,0.071425,0.095549,0.309476,0.213758,3.442731,35.140827,,,,,
finetuning,loss,variety,canada,1783,877,906,False,-3.66372844,calibration,0.513449,0.481165,0.551148,0.501781,0.0,0.013683,0.052452,0.889625,0.939294,0.983444,0.509815,0.508846,0.508132,0.501911,0.449259,0.474128,0.017817,0.026898,0.3267,0.24313,3.653182,42.556046,,,,,
finetuning,loss,variety,chile,1467,716,751,False,-3.21344214,calibration,0.487034,0.44197,0.522118,0.474212,0.001397,0.006983,0.030726,0.918775,0.95739,0.990679,0.498978,0.490995,0.511929,0.460905,0.156425,0.233577,-0.024215,-0.025932,0.339931,0.254165,3.587429,39.916258,,,,,
finetuning,loss,variety,colombia,1391,694,697,False,-3.79875411,calibration,0.491999,0.455602,0.532784,0.497365,0.005764,0.012968,0.044669,0.909613,0.954089,0.991392,0.487419,0.488066,0.501078,0.491465,0.788184,0.605423,-0.029842,-0.016001,0.337456,0.246226,3.417144,34.121685,,,,,
finetuning,loss,variety,egypt,2521,1228,1293,False,-4.20152181,calibration,0.46461,0.413925,0.503322,0.458346,0.002443,0.004072,0.04316,0.911833,0.960557,0.986852,0.486315,0.497057,0.512892,0.485504,0.913681,0.634077,-0.010647,-0.070781,0.35109,0.276478,3.097827,33.15714,,,,,
finetuning,loss,variety,great britain,1612,753,859,False,-1.66951205,calibration,0.503864,0.466735,0.544786,0.474698,0.0,0.00664,0.062417,0.885914,0.948778,0.991851,0.530397,0.498737,0.532878,0.433333,0.017264,0.033206,-0.009326,0.007728,0.331512,0.263747,3.675568,45.209024,,,,,
finetuning,loss,variety,gulf,2434,1194,1240,False,-2.32546966,calibration,0.481283,0.441229,0.518923,0.478393,0.001675,0.010888,0.037688,0.895161,0.945968,0.991129,0.507395,0.502209,0.509449,0.495446,0.227806,0.312106,0.005285,-0.037433,0.342761,0.27311,3.224132,35.171687,,,,,
